class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
Mountain Pose,0.340391755,0.616620183,-0.043356337,0.998936415,0.322765589,0.607252061,-0.073835865,0.99898535,0.322016984,0.604925334,-0.073947303,0.999123573,0.3212834,0.602818489,-0.074071705,0.999317646,0.322968304,0.606990278,-0.032406572,0.998898685,0.322513521,0.604351938,-0.032394297,0.999034822,0.321975619,0.601667821,-0.032451399,0.999191523,0.325627863,0.579349697,-0.159239307,0.998022377,0.323822498,0.577145517,0.027242472,0.998921037,0.35228014,0.607742965,-0.068860576,0.997943819,0.35394901,0.607611597,-0.013863349,0.996988058,0.384271324,0.550316751,-0.247898296,0.997515798,0.390498728,0.540028632,0.145387545,0.994646311,0.389225811,0.720938981,-0.351957232,0.97810483,0.396846771,0.70949614,0.211602211,0.322355717,0.356649101,0.902224302,-0.337325007,0.966637194,0.376808554,0.862116575,0.125645399,0.471919119,0.320438355,0.934243619,-0.395530164,0.960000515,0.354649425,0.877132177,0.139154524,0.506818712,0.311239541,0.925601363,-0.355289102,0.953634202,0.346803904,0.88345474,0.083143868,0.516974926,0.324822277,0.915302992,-0.323640734,0.937111199,0.355389863,0.881047189,0.10012541,0.533739626,0.635796964,0.40618816,-0.124979958,0.99855119,0.608891308,0.424011797,0.125445977,0.997693717,0.768514872,0.638335228,-0.127092689,0.970413685,0.729366958,0.628795862,0.130361468,0.30086714,0.891411185,0.85006839,-0.11266011,0.972323179,0.838494182,0.832162917,0.17238012,0.396474242,0.923015237,0.882176757,-0.116535962,0.953902245,0.874482155,0.8540411,0.173915818,0.436088443,0.820244193,0.921314597,-0.223832637,0.956730664,0.805573583,0.920272171,0.09505859,0.497264504
Mountain Pose,0.338422596,0.616871953,-0.051092781,0.998874903,0.320092857,0.607440054,-0.081478775,0.998927534,0.319348097,0.605097413,-0.081587769,0.999074399,0.318690956,0.602975607,-0.081699505,0.999279261,0.320335209,0.607186317,-0.039568655,0.99884218,0.319863349,0.604536891,-0.039579004,0.998986125,0.319380075,0.601855457,-0.039654631,0.999153435,0.323382586,0.579234004,-0.16670005,0.997934163,0.321635574,0.577288985,0.0225078,0.99887991,0.350777328,0.607791483,-0.076442033,0.997854054,0.35265249,0.607624292,-0.020753635,0.996874273,0.383994639,0.547473013,-0.255159318,0.997460425,0.390484482,0.539025068,0.141480401,0.99454546,0.387547255,0.720184267,-0.363485873,0.978067696,0.396890432,0.708740354,0.210191727,0.320953399,0.353779554,0.902115524,-0.348335534,0.966702878,0.376869887,0.86184746,0.122122422,0.468438983,0.313231289,0.934133172,-0.408174753,0.960121512,0.355559766,0.876676381,0.134780914,0.502664864,0.306119889,0.925462902,-0.369073242,0.953712523,0.347258657,0.883176088,0.076768935,0.512671232,0.321135044,0.915202737,-0.335304737,0.937146544,0.355383933,0.880720735,0.095642962,0.530051589,0.635774255,0.405377269,-0.124914311,0.99854964,0.608858466,0.423940808,0.125374585,0.997677743,0.766977608,0.637194514,-0.122693144,0.970151305,0.72904855,0.627652466,0.130427897,0.301507443,0.884374619,0.8490206,-0.098512813,0.972053528,0.837179482,0.832101941,0.174223557,0.398138076,0.919778705,0.882129788,-0.101863623,0.953322411,0.869778275,0.852048934,0.175838292,0.438931167,0.818765759,0.920807421,-0.211290911,0.956105292,0.804378211,0.918973804,0.096073359,0.49897179
Mountain Pose,0.336393595,0.616516411,-0.05349927,0.998828351,0.317804307,0.607333243,-0.083960533,0.998885989,0.317153871,0.605027139,-0.084061526,0.999038696,0.316595674,0.602935731,-0.084171489,0.99925071,0.318005621,0.60705781,-0.042384855,0.998785257,0.31758076,0.604426384,-0.042394873,0.998935938,0.317163557,0.601752043,-0.042466693,0.999111652,0.321961761,0.579105258,-0.169000164,0.997867286,0.320201486,0.576950371,0.018754965,0.998831213,0.348998725,0.607354522,-0.078763239,0.99779278,0.35107258,0.606985509,-0.023536189,0.996746004,0.383460939,0.547768891,-0.258200854,0.997422814,0.390241504,0.538286328,0.137571305,0.994312704,0.386447608,0.720830739,-0.361837894,0.977704167,0.395983577,0.708913743,0.200024694,0.316757172,0.351984203,0.90279907,-0.346215665,0.96624428,0.37582022,0.863356411,0.116866015,0.460457802,0.312692225,0.934223473,-0.405840486,0.959672987,0.354904592,0.877686143,0.129607931,0.493392408,0.30641827,0.925603867,-0.366604358,0.95320648,0.346880376,0.883933306,0.072314695,0.503017545,0.321492165,0.91567719,-0.333149821,0.936613381,0.354959995,0.882802784,0.090586178,0.520964563,0.635879993,0.405132741,-0.124983907,0.998551846,0.608799934,0.423748374,0.125437438,0.997640133,0.766960144,0.637836337,-0.124082014,0.969644725,0.728725612,0.627757013,0.130344808,0.298309088,0.884492993,0.849003732,-0.100008786,0.971087217,0.837264895,0.83417201,0.172985762,0.393093824,0.91978091,0.882091403,-0.103623211,0.951467633,0.869838595,0.853134036,0.174446136,0.435899794,0.818196952,0.92072624,-0.212851122,0.954278409,0.80433923,0.922102094,0.095075928,0.494122297
Mountain Pose,0.33636868,0.616294205,-0.052843235,0.998780906,0.31796357,0.607039034,-0.083028331,0.998850405,0.317306966,0.604767799,-0.083129458,0.999009788,0.316737235,0.602710605,-0.08323805,0.999229074,0.318170816,0.606753588,-0.041492794,0.998740673,0.31775707,0.604158401,-0.041499618,0.998894036,0.317343503,0.601504564,-0.041565016,0.999077678,0.321995229,0.579030454,-0.167806178,0.997820377,0.320247471,0.576720834,0.019888187,0.998796046,0.348876178,0.607308805,-0.078069262,0.99773711,0.350973576,0.606922686,-0.022883154,0.996639311,0.38315478,0.547989547,-0.257014066,0.997396231,0.390332639,0.537322879,0.138149783,0.994105756,0.385741889,0.721172571,-0.360630482,0.977621078,0.395856202,0.708851874,0.200133473,0.313333839,0.350560874,0.902917802,-0.345266789,0.966430783,0.373825252,0.863389671,0.117190503,0.456222594,0.307231247,0.934311152,-0.40523991,0.959976912,0.350188762,0.877298117,0.129684538,0.489240915,0.301633507,0.92563796,-0.36590901,0.953523099,0.341580927,0.883550465,0.073491767,0.498547941,0.317226231,0.915755272,-0.33256954,0.937047064,0.350269347,0.882460356,0.091323338,0.516913176,0.635922432,0.404950678,-0.124904767,0.998536468,0.608827949,0.422844976,0.125354186,0.997578442,0.766489625,0.638120949,-0.124102771,0.969200373,0.728252053,0.627726316,0.13027592,0.296468109,0.884666622,0.847966552,-0.10077282,0.970317662,0.837488532,0.830399692,0.17250751,0.390507221,0.918573499,0.880841851,-0.104176678,0.950049043,0.869808793,0.847509444,0.173890159,0.434361756,0.818174481,0.919780076,-0.210750178,0.952671587,0.804664731,0.91702354,0.094567753,0.491699189
Mountain Pose,0.336429775,0.615791202,-0.05199603,0.998735011,0.31791696,0.606513917,-0.081956908,0.998808146,0.31723243,0.604215443,-0.082059756,0.998975396,0.316652089,0.602124035,-0.08217039,0.999202132,0.318124533,0.606280327,-0.040476449,0.998688519,0.317683935,0.603699863,-0.040481895,0.998847365,0.317257404,0.601043046,-0.040546067,0.999039352,0.321795553,0.578110576,-0.166736081,0.99775821,0.319939554,0.575873673,0.020879231,0.998757601,0.348791331,0.606617928,-0.077296294,0.997671902,0.350806534,0.606272578,-0.022127492,0.996508777,0.382991791,0.547134161,-0.257108867,0.997364759,0.390328169,0.537371576,0.138404682,0.993957222,0.384472579,0.7212556,-0.361195385,0.977295578,0.395532608,0.708973587,0.200513154,0.312093318,0.35065645,0.902676404,-0.34611994,0.966422558,0.372403443,0.864431679,0.118481137,0.455444843,0.307548583,0.933948159,-0.40530324,0.960113943,0.347685814,0.878135681,0.131092012,0.487927169,0.301920295,0.925485194,-0.365909517,0.953650415,0.338883221,0.884281158,0.075751059,0.496879876,0.317559659,0.915582478,-0.333112597,0.937238157,0.347447455,0.883071244,0.092929646,0.515703499,0.636060655,0.403555185,-0.124841675,0.998531222,0.608935952,0.422728628,0.125291139,0.997551858,0.766451478,0.637969732,-0.124133542,0.968800545,0.728214383,0.627404928,0.129824713,0.295637727,0.884866834,0.84746933,-0.100880168,0.969521165,0.837753892,0.831068158,0.172127768,0.387535572,0.917808414,0.880508423,-0.104142226,0.948531866,0.86985147,0.847741187,0.173670888,0.431851864,0.817232609,0.919404328,-0.210251734,0.951040089,0.804931521,0.917598903,0.094131105,0.487856716
Mountain Pose,0.335859448,0.61600697,-0.05382859,0.998729467,0.31745711,0.606908858,-0.083714709,0.998802066,0.316767216,0.604619682,-0.083818272,0.998969197,0.316196501,0.602515221,-0.083927922,0.999198079,0.317695647,0.606731176,-0.042241089,0.998681962,0.317250997,0.604196608,-0.042252552,0.998839915,0.316836655,0.601561666,-0.042320535,0.999034882,0.321282536,0.578375876,-0.167921692,0.997759104,0.319541752,0.576224744,0.019715697,0.998757362,0.348288685,0.60680598,-0.078897223,0.997668386,0.350270003,0.606491446,-0.023733389,0.996488392,0.381758153,0.547244787,-0.259215832,0.997351944,0.390420228,0.53744638,0.137735784,0.993885756,0.383741498,0.721594691,-0.364941269,0.977038562,0.396140933,0.70896697,0.20048061,0.313330472,0.35018605,0.90274483,-0.350846291,0.966329753,0.373567522,0.864408255,0.118169449,0.45501101,0.30845198,0.933958888,-0.409363419,0.960076213,0.347942412,0.879553735,0.130657613,0.485998362,0.302649021,0.925658047,-0.370023787,0.953559101,0.33969605,0.886158645,0.075381264,0.494722724,0.318118602,0.91587168,-0.337687314,0.93714875,0.347847283,0.884197414,0.092631824,0.514140666,0.636189997,0.402944863,-0.124802157,0.998536468,0.609734833,0.422642618,0.125248879,0.997544467,0.766300559,0.637907803,-0.124152757,0.968874276,0.728183806,0.627514958,0.129800349,0.296759367,0.884908974,0.847457528,-0.101550028,0.969331443,0.837884903,0.831973135,0.17146945,0.38723594,0.917162597,0.881347656,-0.104845881,0.947977543,0.869664788,0.848536193,0.172943547,0.432372361,0.816811442,0.919507444,-0.211087972,0.950530171,0.804805577,0.919195592,0.094043836,0.487537146
Mountain Pose,0.335638314,0.616095185,-0.035115428,0.998690903,0.317015916,0.60693419,-0.064727366,0.998757303,0.316299886,0.60464257,-0.06482432,0.998927355,0.315704554,0.602550805,-0.064918719,0.999166071,0.317256689,0.606775701,-0.022952093,0.998637855,0.316801637,0.604241133,-0.022970915,0.998798549,0.316377252,0.601592422,-0.023051281,0.999004185,0.320777565,0.578301132,-0.147814214,0.99767369,0.319196761,0.576244473,0.040827904,0.998709261,0.348110318,0.606869698,-0.059859414,0.997548223,0.350091934,0.606559098,-0.004420528,0.996287346,0.380948126,0.547002852,-0.244976237,0.997235656,0.392619699,0.536516428,0.160852939,0.993688524,0.383654654,0.721623003,-0.354815215,0.97595948,0.402865887,0.708703697,0.223525494,0.313126236,0.350399584,0.902664483,-0.345373809,0.965397358,0.382003605,0.864325941,0.140422717,0.44908759,0.310263783,0.933784902,-0.400964975,0.959149003,0.35814172,0.879791439,0.154685646,0.477967024,0.303430468,0.925668359,-0.361005783,0.952483535,0.349682957,0.886726618,0.100303307,0.486485124,0.318274796,0.915925682,-0.33168754,0.935902774,0.356716692,0.884624064,0.115058921,0.506280363,0.636199594,0.402881771,-0.126051381,0.99846822,0.611973882,0.422090858,0.126478195,0.997446418,0.766131639,0.638739586,-0.130571082,0.967810392,0.729259372,0.628156304,0.128015026,0.291607708,0.884941697,0.848065436,-0.104914285,0.967296302,0.839604557,0.833913565,0.167098105,0.376738846,0.916959584,0.881942511,-0.107613958,0.945164442,0.871284366,0.851597011,0.168451339,0.423553377,0.815381706,0.919651568,-0.213903859,0.94777292,0.805847049,0.920333207,0.086655222,0.476463914
Mountain Pose,0.335095018,0.616177857,-0.045179211,0.998688757,0.31640023,0.6070894,-0.07413289,0.99875921,0.315666974,0.604728758,-0.074221544,0.998926282,0.315065116,0.602567732,-0.074318163,0.999167085,0.316598147,0.607014298,-0.033415742,0.998634636,0.316076994,0.604470789,-0.033438746,0.998793244,0.315606624,0.601775706,-0.033519592,0.999002695,0.320028126,0.578059793,-0.155666083,0.997668803,0.318518072,0.57630235,0.028134685,0.998698175,0.34773618,0.606919467,-0.069536671,0.997557402,0.34959501,0.60661298,-0.015527695,0.996274114,0.38067627,0.546507537,-0.249265149,0.997202277,0.392498374,0.53614974,0.144762143,0.993529558,0.38380754,0.721942544,-0.355205268,0.97567147,0.402698189,0.709376395,0.202640057,0.310575306,0.350127429,0.902590215,-0.345069438,0.964850783,0.380991161,0.8647663,0.119914055,0.442388803,0.309869409,0.933750093,-0.400817931,0.958576441,0.354890704,0.880682409,0.131584376,0.470977366,0.303576559,0.925678492,-0.360915482,0.951844215,0.347383469,0.887224555,0.077720597,0.479355246,0.318537325,0.915922463,-0.331320196,0.935218513,0.355459601,0.884892344,0.094580099,0.499623448,0.636191547,0.402917057,-0.125662357,0.998458982,0.611900806,0.422012746,0.126080483,0.99740535,0.766045034,0.638702273,-0.130352825,0.967489123,0.728803635,0.628189027,0.127994999,0.288798451,0.884918869,0.849582434,-0.105023541,0.966412425,0.839467704,0.834681273,0.167055145,0.372100413,0.916691005,0.882462859,-0.107786417,0.943611026,0.870923042,0.852671921,0.168438166,0.419992536,0.815123379,0.919869661,-0.213814884,0.94626379,0.805382907,0.920796752,0.088643789,0.472230226
Mountain Pose,0.334117413,0.61610657,-0.049617283,0.998574436,0.315624714,0.607138932,-0.079798087,0.998643517,0.314908445,0.604778469,-0.07988783,0.998825967,0.314320117,0.602584898,-0.079984114,0.999087751,0.31588304,0.607015193,-0.038134191,0.99851191,0.315407604,0.604460537,-0.038168229,0.998685062,0.314974397,0.601768911,-0.038264867,0.998914957,0.319462091,0.578365862,-0.163888797,0.997465014,0.317865402,0.576350868,0.02426629,0.998580873,0.346610934,0.606844544,-0.074501529,0.997357368,0.348716676,0.606374919,-0.019308889,0.995947778,0.380414903,0.546568453,-0.257224113,0.997064292,0.392185509,0.536066055,0.143930897,0.993338346,0.383545816,0.721964419,-0.364512295,0.975027561,0.401937336,0.709367037,0.202571481,0.310046226,0.350249082,0.902398884,-0.3546471,0.9641276,0.380928248,0.864819884,0.119154908,0.438457727,0.314857543,0.933504403,-0.412261397,0.957844734,0.358834356,0.88076061,0.131226495,0.465783328,0.306890786,0.925687015,-0.373048961,0.950987816,0.349843532,0.888000727,0.076740697,0.473998815,0.320623547,0.915926516,-0.341355026,0.934219241,0.35599345,0.885942638,0.093585297,0.494589418,0.636007488,0.403020591,-0.126069367,0.998408794,0.611814141,0.421676815,0.126481563,0.99735105,0.765776098,0.639031827,-0.129467458,0.96704483,0.728968263,0.628535986,0.127878696,0.286913186,0.884919465,0.84959358,-0.099982068,0.965612352,0.840830445,0.835576296,0.168925837,0.367528498,0.91658181,0.882321537,-0.102313206,0.94245857,0.872083068,0.853823662,0.170675114,0.416273981,0.815303922,0.920091927,-0.210292906,0.944923282,0.806424797,0.921318769,0.088868603,0.466819942
Mountain Pose,0.333606899,0.616147399,-0.056750663,0.998438239,0.31504935,0.607342303,-0.086490676,0.99852246,0.314312726,0.605035007,-0.08658769,0.998721957,0.313734919,0.602913797,-0.086689405,0.999008954,0.315376967,0.60716635,-0.045511045,0.998382926,0.314899385,0.604614913,-0.045543376,0.998564959,0.314486563,0.601941526,-0.045645975,0.998820245,0.319149017,0.578963459,-0.169441015,0.997258425,0.317592949,0.576652765,0.015727879,0.998457849,0.345990002,0.606869161,-0.081142016,0.997144938,0.348133743,0.606406093,-0.026779637,0.995585859,0.379570425,0.547173858,-0.260979533,0.996886015,0.391698599,0.536422312,0.136074036,0.992863894,0.382272333,0.722362101,-0.367718071,0.974572062,0.401822895,0.709628999,0.200312704,0.306589723,0.350224495,0.902627826,-0.352667987,0.963934898,0.380866438,0.866054595,0.119358458,0.433173597,0.312200993,0.934139073,-0.410310984,0.957594991,0.360178411,0.881139696,0.131786644,0.459722281,0.306589365,0.926699221,-0.371012419,0.950651467,0.3512398,0.888614237,0.077478513,0.467636466,0.320676774,0.916687667,-0.33940044,0.933821201,0.356295884,0.887133777,0.093930759,0.489024729,0.635574341,0.403058827,-0.12480019,0.998353243,0.61163801,0.422624975,0.12518461,0.997258663,0.765392303,0.638998151,-0.115582928,0.966418684,0.728289843,0.628329813,0.12787351,0.285212308,0.884658635,0.845059574,-0.075501211,0.96460247,0.841390789,0.827340543,0.175545201,0.365229934,0.916887939,0.871825039,-0.077080652,0.940089762,0.872333705,0.84262836,0.178260446,0.414038867,0.818798721,0.919884086,-0.181482747,0.942738354,0.809975326,0.914362311,0.098613992,0.464535862
Mountain Pose,0.333511353,0.616182268,-0.030505642,0.998329163,0.314754069,0.60736531,-0.060611356,0.998408973,0.313958436,0.605099082,-0.06071661,0.998626173,0.313319415,0.60304147,-0.060814928,0.998930931,0.31517905,0.607198119,-0.018145919,0.998262167,0.31470716,0.604642928,-0.018165605,0.99845922,0.314296126,0.601958215,-0.01825643,0.998736858,0.318619072,0.579504371,-0.14697811,0.997062862,0.317269772,0.576983213,0.044983964,0.998336077,0.345803678,0.606889129,-0.056285895,0.996918678,0.347889274,0.606369138,-1.69E-05,0.995252848,0.379308403,0.5502069,-0.245124862,0.996721804,0.390779644,0.535934448,0.164791495,0.992556214,0.382386357,0.724359334,-0.353914261,0.973972499,0.400697708,0.709724665,0.228368133,0.301080108,0.350293815,0.902624905,-0.336041838,0.963497043,0.380842417,0.863845289,0.140713245,0.4256185,0.313700825,0.934424162,-0.393251061,0.9572227,0.359486371,0.881043732,0.154772028,0.452468395,0.30701369,0.927302778,-0.351513207,0.950207591,0.351057798,0.888519645,0.099473134,0.460013479,0.32082805,0.917083621,-0.321653694,0.933258653,0.356451213,0.886583507,0.115128957,0.481607914,0.63561213,0.40910998,-0.126871556,0.998250723,0.612276435,0.422560811,0.127250329,0.997101545,0.765385687,0.642453551,-0.116184637,0.965397298,0.729387283,0.629654527,0.12927103,0.27993083,0.883317649,0.848031461,-0.079470761,0.962979853,0.843077362,0.827586949,0.180587366,0.359132677,0.915942371,0.877335668,-0.081000164,0.937938094,0.874366105,0.843532324,0.183448985,0.410487086,0.815927863,0.921095312,-0.183740228,0.939760208,0.810702801,0.91440928,0.103081189,0.457443684
Mountain Pose,0.333867937,0.619147182,-0.033458881,0.998260438,0.314869791,0.610337198,-0.063283287,0.998352587,0.313987881,0.607698858,-0.063384898,0.998573005,0.3134076,0.605283678,-0.063483603,0.998893619,0.315369666,0.610367894,-0.021409826,0.998193383,0.314837813,0.607667565,-0.02142827,0.998390496,0.314359844,0.604897201,-0.021514565,0.9986884,0.318651438,0.580072582,-0.147605747,0.996945858,0.31734243,0.578622222,0.041346643,0.998246312,0.346054971,0.608857214,-0.058733087,0.996816218,0.34796977,0.608574152,-0.003229072,0.995035291,0.37877056,0.551894128,-0.242896557,0.996617734,0.390777141,0.537364006,0.161481619,0.992198884,0.382418543,0.726218283,-0.34780845,0.973554969,0.400664508,0.713547349,0.221342802,0.296078175,0.350318015,0.902857959,-0.326022029,0.962952137,0.381188273,0.865906417,0.137414902,0.416359037,0.315113872,0.934499145,-0.381565779,0.956508577,0.359557271,0.882157683,0.151269317,0.44311738,0.308336109,0.927800357,-0.340333045,0.949359357,0.351391971,0.889629006,0.098335028,0.450216889,0.321373999,0.917748809,-0.311807334,0.9323771,0.357159644,0.888296247,0.112641118,0.472325712,0.635629058,0.413131326,-0.126655892,0.998193324,0.61345464,0.425753683,0.127024636,0.996972263,0.765776396,0.646167397,-0.117576398,0.964745104,0.731279373,0.634664178,0.127364069,0.274077147,0.882906437,0.85082978,-0.081686959,0.961400926,0.846429646,0.828648865,0.175036624,0.350716591,0.916191101,0.877943575,-0.083864436,0.93534857,0.878402412,0.844726443,0.17783089,0.403541297,0.814505696,0.923098922,-0.188860983,0.936928451,0.797477603,0.905277252,0.099364527,0.449518889
Mountain Pose,0.333722085,0.620086014,-0.021869373,0.998172104,0.314249843,0.611554682,-0.052063853,0.998271406,0.313264668,0.608868897,-0.05217167,0.998502016,0.31252861,0.606411934,-0.052274954,0.99884069,0.314844012,0.611579895,-0.009691245,0.998098314,0.314272314,0.608880579,-0.00970937,0.998300433,0.313726038,0.606154442,-0.009798023,0.998620331,0.317656696,0.580651462,-0.138214439,0.996816993,0.316675335,0.579643667,0.053487457,0.998146594,0.34605962,0.609388351,-0.047437798,0.996647418,0.347946882,0.609114349,0.008819334,0.994714737,0.377129525,0.552844226,-0.236559346,0.996534824,0.390408278,0.537465811,0.174745008,0.991922498,0.382444918,0.726212204,-0.343458235,0.972454548,0.400821835,0.713430226,0.236323163,0.290147543,0.350392282,0.902810395,-0.324424207,0.962138951,0.381234497,0.865066469,0.151314914,0.408139497,0.315990895,0.934539974,-0.379869074,0.955868244,0.359383345,0.881782413,0.165923655,0.434971362,0.308483541,0.928062856,-0.338289291,0.948628604,0.351139337,0.889487624,0.11197187,0.44174549,0.322041303,0.917898238,-0.309994638,0.931524456,0.357124001,0.888161123,0.126164764,0.463966936,0.635559857,0.414165556,-0.128272727,0.998107791,0.613380075,0.425667405,0.12865065,0.996813238,0.764642239,0.646673143,-0.118762411,0.963783324,0.731274366,0.634585977,0.131052941,0.268886268,0.8794505,0.852842093,-0.082775816,0.959308803,0.84630096,0.831101835,0.179781064,0.342236072,0.912557781,0.880109429,-0.084173501,0.932608604,0.878131986,0.848295748,0.182761192,0.397156894,0.813221157,0.926173151,-0.184768111,0.933401644,0.801750362,0.91228348,0.105722427,0.440003365
